business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
U001,0100043975,JAVA co,2020-03-27 18:14:37.312500000,2020.0,1930586661.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAA8,5048.4,0-15
U001,0200769623,WAL-MAR llc,2020-04-18 16:03:13.062500000,2020.0,1930692548.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAH4,11058.061,0-15
U001,0200762301,C&S WH in,2020-03-29 19:41:36.718750000,2020.0,1930630515.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAC6,1412.915,0-15
U001,0200769623,WAL-MAR foundation,2020-03-26 17:50:15.937500000,2020.0,1930593446.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAH4,10294.885999999999,0-15
U001,0200729290,KROGER ,2020-03-22 19:38:48.875000000,2020.0,1930599215.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAA8,80845.898,0-15
U001,0200769623,WAL-MAR us,2020-05-24 11:50:48.500000000,2020.0,1930827122.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAH4,1329.23,0-15
U001,0200769623,WAL-MAR us,2020-05-01 06:44:10.125000000,2020.0,1930750644.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,26379.052,0-15
U001,0200705372,FR corporation,2020-03-28 06:48:11.306640625,2020.0,1930637990.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,13972.734999999999,0-15
U001,0200769623,WAL-MAR llc,2020-04-15 14:44:19.500000000,2020.0,1930675431.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAH4,8278.262999999999,0-15
U001,0200742791,QUI in,2020-03-26 06:08:34.093750000,2020.0,1930603823.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,17390.435999999998,0-15
U001,0200743996,STATER  corporation,2020-04-17 01:56:12.656250000,2020.0,1930718352.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,22556.835,0-15
U001,0200769623,WAL-MAR us,2020-05-03 12:01:27.125000000,2020.0,1930752522.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,6955.941999999999,0-15
U001,0200759878,SA corporation,2020-04-24 20:46:02.859375000,2020.0,1930752430.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAH4,8692.229,0-15
U001,0200762301,C&S WH us,2020-03-22 07:20:21.312500000,2020.0,1930584581.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAC6,3011.0989999999997,0-15
U001,200769623,WAL-MAR ,2020-05-25 23:52:46.578125000,2020.0,1930885637.0,2020-05-12 00:00:00.000000000,2020-05-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,NAH4,15784.881,
U001,0100043936,PAPA JO foundation,2020-03-24 13:52:50.000000000,2020.0,1930627707.0,2020-03-10 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-10 00:00:00.000000000,NA10,12701.632999999998,0-15
U001,0200744019,TARG co,2020-04-26 03:26:20.375000000,2020.0,1930748869.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAA8,68443.2,0-15
U001,0200794332,COST ,2020-04-19 18:15:11.218750000,2020.0,1930720706.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAAX,22119.426,0-15
U001,0200740393,LABAT ,2020-03-24 06:03:52.062500000,2020.0,1930585380.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,36851.793999999994,0-15
U001,0200769623,WAL-MAR systems,2020-04-13 06:30:17.875000000,2020.0,1930671465.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAH4,14779.743999999997,0-15
U001,0200762301,C&S WH co,2020-03-16 11:35:40.656250000,2020.0,1930577119.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAC6,96438.02,0-15
U001,0200759878,SA in,2020-04-21 20:35:14.656250000,2020.0,1930748365.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAH4,9484.062,0-15
U001,0200759878,SA corporation,2020-05-14 13:16:03.718750000,2020.0,1930825574.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAH4,25128.936,0-15
U001,0200704858,WAKE llc,2020-04-03 21:12:41.812500000,2020.0,1930655118.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,76474.041,0-15
U001,0200762301,C&S WH foundation,2020-04-04 17:03:21.781250000,2020.0,1930654407.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAC6,5225.57,0-15
U001,0200803720,DEC corporation,2020-05-09 06:07:44.109375000,2020.0,1930872721.0,2020-05-07 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM2,3310.426,
U001,0200078795,H T H llc,2020-05-23 18:03:05.718750000,2020.0,1930861108.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAA8,988.5819999999999,0-15
U001,0200519201,KROGE llc,2020-04-17 12:35:35.875000000,2020.0,1930709582.0,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAA8,10834.053999999998,0-15
U001,0200744019,TARG corp,2020-04-26 02:53:35.250000000,2020.0,1930753198.0,2020-04-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAA8,13436.892,0-15
U001,0200786288,FAMILY in,2020-04-29 15:25:13.937500000,2020.0,1930759958.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAC6,46361.335999999996,0-15
U001,0200418007,AM systems,2020-04-23 06:19:36.500000000,2020.0,1930732102.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,33175.135,0-15
U001,0200466603,SMITH'S systems,2020-04-05 03:58:34.312500000,2020.0,1930664246.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,99912.45599999999,0-15
CA02,0140106408,WAL-M associates,2020-04-25 16:00:18.250000000,2020.0,2960622798.0,2020-03-23 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-23 00:00:00.000000000,CA10,8273.55,16-30
U001,0200762301,C&S WH in,2020-06-08 11:38:04.937500000,2020.0,1930721389.0,2020-04-01 00:00:00.000000000,2020-06-05 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAGD,5560.191,0-15
U001,0200761734,H E BUT associates,2020-03-24 12:01:21.914062500,2020.0,1930632938.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,64229.585,
U001,0200769623,WAL-MAR foundation,2020-03-26 08:14:30.312500000,2020.0,1930611981.0,2020-03-08 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-08 00:00:00.000000000,NAH4,16997.694,0-15
U001,0200769623,WAL-MAR llc,2020-05-12 13:36:22.250000000,2020.0,1930793187.0,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAH4,7632.5199999999995,0-15
U001,200769623,WAL-MAR us,2020-04-18 08:06:21.625000000,2020.0,1930692727.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAH4,36061.388999999996,0-15
U001,0200744019,TARG us,2020-05-12 14:11:12.937500000,2020.0,1930813045.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAA8,4121.047,0-15
U001,0200726979,BJ'S  systems,2020-03-31 02:18:46.437500000,2020.0,1930643416.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAA8,9904.314,0-15
U001,0200706844,WINC co,2020-05-05 04:12:40.000000000,2020.0,1930760026.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAA8,27233.85,16-30
U001,0200418007,AM us,2020-05-25 02:29:55.312500000,2020.0,1930650673.0,2020-03-14 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-03-14 00:00:00.000000000,NAGD,707.8679999999999,0-15
U001,0200799367,MCL in,2020-04-21 09:57:02.500000000,2020.0,1930720975.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAA8,87223.80799999999,0-15
U001,0200772595,SAFEW corporation,2020-04-12 00:46:44.812500000,2020.0,1930705040.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAA8,22427.538,0-15
U001,0200759878,SA llc,2020-04-13 14:48:53.937500000,2020.0,1930700242.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAH4,35038.373999999996,0-15
U001,CCU013,KRAFT F in,2020-04-09 20:38:14.000000000,2020.0,1930570370.0,2020-02-28 00:00:00.000000000,2020-02-28 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAX2,26046.748,31-45
U001,0200726979,BJ'S  in,2020-03-21 19:16:50.765625000,2020.0,1930629390.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,327.404,
U001,0200526831,PERISH associates,2020-04-05 14:32:54.781250000,2020.0,1930666168.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAA8,93866.563,0-15
U001,0200769623,WAL-MAR llc,2020-05-17 11:19:19.031250000,2020.0,1930845835.0,2020-05-02 00:00:00.000000000,2020-05-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,NAH4,205.058,0-15
U001,0100031704,DELHAIZE corp,2020-05-17 23:24:11.140625000,2020.0,1930844129.0,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAA8,64590.183,0-15
U001,0200769623,WAL-MAR in,2020-04-07 03:05:48.750000000,2020.0,1930662779.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAH4,24516.429,0-15
U001,0200020431,DEC systems,2020-03-20 22:28:25.968750000,2020.0,1930599834.0,2020-03-04 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM4,3186.1059999999998,
U001,0200726979,BJ'S  ,2020-04-15 11:43:04.898437500,2020.0,1930730591.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,183.28799999999998,
U001,0200769623,WAL-MAR foundation,2020-04-01 23:06:29.109375000,2020.0,1930652678.0,2020-03-15 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-15 00:00:00.000000000,NAH4,23686.362,0-15
U001,0200729942,SA ,2020-05-05 15:19:00.625000000,2020.0,1930798198.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAA8,8187.571,0-15
U001,0200705742,DOT systems,2020-05-06 08:59:00.687500000,2020.0,1930810367.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,5680.527999999999,
U001,0200777735,NASH  co,2020-03-31 23:13:57.085937500,2020.0,1930670844.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,106447.453,
U001,0200020431,DEC us,2020-03-20 17:52:38.281250000,2020.0,1930617742.0,2020-03-07 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM4,2182.488,
U001,0200769623,WAL-MAR corp,2020-04-28 07:08:58.500000000,2020.0,1930748572.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,1328.74,0-15
U001,0200759878,SA systems,2020-03-31 09:15:15.691406250,2020.0,1930655535.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAH4,11942.118999999999,0-15
U001,0100004536,BAS ,2020-04-27 05:08:51.078125000,2020.0,1930765834.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAA8,2621.843,
U001,0200769623,WAL-MAR corporation,2020-05-29 00:37:03.343750000,2020.0,1930882579.0,2020-05-11 00:00:00.000000000,2020-05-26 00:00:00.000000000,2020-05-11 00:00:00.000000000,NAH4,6414.338,0-15
CA02,0140104409,LOB in,2020-04-10 11:23:41.843750000,2020.0,2960624271.0,2020-03-26 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-28 00:00:00.000000000,CA10,238420.36,0-15
U001,0200744019,TARG co,2020-04-08 09:07:47.875000000,2020.0,1930652649.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,828.415,0-15
U001,0200769623,WAL-MAR systems,2020-05-17 08:11:13.625000000,2020.0,1930803693.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAH4,37701.979,0-15
CA02,0140104423,METRO  corp,2020-04-12 05:40:57.101562500,2020.0,2960624752.0,2020-04-01 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-04-01 00:00:00.000000000,CA10,45750.52,0-15
U001,0200707822,PUBLI foundation,2020-05-05 18:08:47.031250000,2020.0,1930801025.0,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAA8,42976.164,0-15
U001,0200782669,SYGMA systems,2020-03-26 08:29:57.671875000,2020.0,1930617473.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,16309.006,0-15
U001,0200705742,DOT corporation,2020-04-19 02:49:17.593750000,2020.0,1930660872.0,2020-03-17 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAAW,2829.3929999999996,
U001,0200769623,WAL-MAR corp,2020-04-10 13:34:40.062500000,2020.0,1930676006.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAH4,10266.396,0-15
U001,0200780383,MEIJ foundation,2020-05-25 13:11:22.250000000,2020.0,1930860645.0,2020-05-06 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAA8,75999.091,0-15
U001,0100031704,DELHAIZE trust,2020-06-27 06:41:04.562500000,2020.0,1930796146.0,2020-04-17 00:00:00.000000000,2020-06-21 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAGD,11337.661999999998,0-15
U001,0200561861,CO llc,2020-04-26 16:27:35.109375000,2020.0,1930774237.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAA8,16413.774999999998,0-15
U001,0200761734,H E BUT systems,2020-04-09 15:31:59.023437500,2020.0,1930701257.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAA8,58167.045999999995,
U001,0200769623,WAL-MAR co,2020-04-23 05:44:27.187500000,2020.0,1930724889.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAH4,4061.169,0-15
U001,0200769623,WAL-MAR us,2020-04-16 17:14:16.500000000,2020.0,1930677295.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAH4,8060.9619999999995,0-15
U001,0200900909,SYSCO in,2020-03-27 10:56:57.562500000,2020.0,1930623159.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,29852.907,0-15
U001,200726979,BJ'S  corporation,2020-04-08 01:33:55.437500000,2020.0,1930665005.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,567.672,0-15
U001,0200769623,WAL-MAR systems,2020-04-23 06:46:14.187500000,2020.0,1930719358.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAH4,17152.981999999996,0-15
U001,0200353024,DECA corporation,2020-05-21 16:51:49.984375000,2020.0,1930875691.0,2020-05-08 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM4,622.356,
U001,0200762950,HAR trust,2020-04-07 03:22:18.921875000,2020.0,1930671888.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAA8,121267.66399999999,0-15
U001,0200561861,CO us,2020-05-01 05:09:34.679687500,2020.0,1930764482.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAA8,21221.634,0-15
U001,0200744019,TARG in,2020-03-31 17:26:25.343750000,2020.0,1930647824.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,12185.858999999999,0-15
U001,0200418007,AM foundation,2020-04-02 01:40:08.187500000,2020.0,1930630519.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,588.4689999999999,0-15
U001,0200762301,C&S WH trust,2020-05-10 07:33:19.593750000,2020.0,1930805217.0,2020-04-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,NAC6,39383.386,0-15
U001,0200772670,ASSOCIAT in,2020-04-20 07:08:32.937500000,2020.0,1930723923.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAU5,1158.822,0-15
U001,0200769623,WAL-MAR trust,2020-04-14 01:49:28.562500000,2020.0,1930683228.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAH4,29140.384,0-15
U001,0200744019,TARG corporation,2020-04-21 18:46:26.187500000,2020.0,1930730322.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,38256.070999999996,0-15
U001,0100047382,PETER  corporation,2020-04-03 10:09:13.375000000,2020.0,1930637647.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,12413.492,0-15
U001,CCU002,KRFT FDS associates,2020-04-25 04:05:53.062500000,2020.0,1930637979.0,2020-03-13 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAG2,7453.824,0-15
U001,200706844,WINC llc,2020-06-03 16:03:24.000000000,2020.0,1930842076.0,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAA8,26718.853,16-30
U001,0200762301,C&S WH ,2020-04-24 10:41:26.781250000,2020.0,1930747271.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAC6,2757.2999999999997,0-15
U001,CCCA02,KRAFT  associates,2020-04-29 04:50:32.875000000,2020.0,1930662684.0,2020-03-18 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAG2,20980.89,0-15
U001,0200769623,WAL-MAR in,2020-04-26 05:57:14.875000000,2020.0,1930751769.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,39253.416999999994,0-15
U001,200980828,BEN E associates,2020-05-16 01:16:11.546875000,2020.0,1930838209.0,2020-04-29 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAD1,12439.006999999998,
U001,0200744019,TARG ,2020-04-26 21:41:30.656250000,2020.0,1930751781.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAA8,41025.13799999999,0-15
U001,0200769623,WAL-MAR corp,2020-04-13 01:48:53.937500000,2020.0,1930688185.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAH4,11672.318000000001,0-15
U001,0200769623,WAL-MAR co,2020-05-21 00:27:10.375000000,2020.0,1930843169.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAH4,22787.1,0-15
CA02,0140106408,WAL-M us,2020-05-10 22:49:28.500000000,2020.0,2960624581.0,2020-04-07 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-08 00:00:00.000000000,CA10,84059.72,16-30
U001,200769623,WAL-MAR corp,2020-05-27 17:54:24.894531250,2020.0,1930885491.0,2020-05-12 00:00:00.000000000,2020-05-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,NAH4,36835.238999999994,0-15
U001,0200936373,SUPE corporation,2020-05-11 18:59:36.562500000,2020.0,1930809945.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,62243.727,0-15
CA02,0140104285,BUY- corp,2020-04-17 12:00:54.300781250,2020.0,2960624684.0,2020-03-29 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-07 00:00:00.000000000,CA10,103975.5,0-15
U001,0200152991,JET associates,2020-05-20 03:55:06.562500000,2020.0,1930841854.0,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAA8,1174.537,0-15
U001,0200769623,WAL-MAR systems,2020-05-17 06:38:23.437500000,2020.0,1930819119.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAH4,29140.068999999996,0-15
U001,0200762301,C&S WH co,2020-04-23 10:41:26.781250000,2020.0,1930745999.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAC6,4782.729,0-15
U001,0200148860,DOLLA llc,2020-03-26 10:40:38.917968750,2020.0,1930637644.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAA8,11734.918999999998,0-15
U001,CCU013,KRAFT F associates,2020-04-29 16:27:40.250000000,2020.0,1930681744.0,2020-03-22 00:00:00.000000000,2020-03-22 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAX2,10681.356,31-45
U001,0200752302,KROGER co,2020-04-20 21:00:12.125000000,2020.0,1930733766.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,84069.083,0-15
U001,0200797984,PIGGLY corporation,2020-03-20 07:39:09.718750000,2020.0,1930585699.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,62816.081999999995,0-15
